"Анатоксин столбнячный¹ — 10 ЕС. Содержит формальдегид — не более 50 мкг. ¹ Адсорбированный на алюминия гидроксиде (в пересчете на Al³⁺) — не более 0,55 мг. Полный перечень вспомогательных веществ приведен в разделе 6.1. 6.1. Перечень вспомогательных веществ Препарат с консервантом"
"Формальдегид — не более 50 мкг. ¹ Адсорбированный на алюминия гидроксиде (в пересчете на Al³⁺) — не более 0,55 мг. Полный перечень вспомогательных веществ приведен в разделе 6.1. 6.1. Перечень вспомогательных веществ Препарат с консервантом"
"адсорбированный¹ — 2,5 мкг. филаментозный гемагглютинин (ФГА)"
адсорбированный¹ — 5 мкг. агглютиногены фимбрий типов 2 и 3 (ФИМ)
адсорбированные¹ — 5 мкг. пертактин (ПРН)
"адсорбированный¹ — 3 мкг. ¹ — адсорбирована на алюминия фосфате (в пересчете на алюминий) — 1,5 мг (0,33 мг). Остаточные продукты производственного процесса"
"присутствующие в 1 дозе вакцины (0,5 мл) в следовых количествах (указано их расчетное количество): формальдегид (≤ 5 мкг) и глутаральдегид (< 50 нг). Перечень"
"0,01 М фосфатно-солевой буферный раствор (натрия гидрофосфата додекагидрат, натрия хлорид, вода для инъекций). Вакцина не содержит консервантов и антибиотиков"
"Алюминия гидроксид (в пересчете на Al³⁺) — 0,35-0,65 мг Вакцина не содержит консервантов и антибиотиков. Перечень"
"Алюминия гидроксид — 0,25 мг. Вакцина содержит следовые количества неомицина сульфата. Вспомогательные вещества"
калия хлорид. Полный перечень вспомогательных веществ приведен в разделе 6.1. 6.1. Перечень вспомогательных веществ
"Вода для инъекций — до 0,5 мл. ¹ Аминокислотный компонент: L-аланин"
"Алюминия гидроксид — 0,50 мг. Вакцина содержит следовые количества неомицина сульфата. Вспомогательные вещества"
калия хлорид. Полный перечень вспомогательных веществ приведен в разделе 6.1. 6.1. Перечень вспомогательных веществ
"Вода для инъекций — до 1,0 мл. ¹ Аминокислотный компонент: L-аланин"
"Неомицин (производственная примесь) — не более 5 мкг/мл. ⁴ - среда Хэнкс 199 (без фенолового красного) является смесью аминокислот (D,L-аланин, L-аргинина гидрохлорид, D,L-аспарагиновая кислота, L-цистеина гидрохлорида моногидрат, L-цистина дигидрохлорид, D,L-глутаминовой кислоты моногидрат, L-глутамин, глицин, L-гистидина гидрохлорида моногидрат, D,L-изолейцин, L-гидроксипролин, D,L-лейцин, L-лизина гидрохлорид, D,L-метионин, D,L-фенилаланин, L-пролин, D,L-серин, D,L-треонин, D,L-триптофан, L-тирозин динатрия, D,L-валин)"
"Неомицин (производственная примесь) — не более 5 мкг/мл. ⁴ - среда Хэнкс 199 (без фенолового красного) является смесью аминокислот (D,L-аланин, L-аргинина гидрохлорид, D,L-аспарагиновая кислота, L-цистеина гидрохлорида моногидрат, L-цистина дигидрохлорид, D,L-глутаминовой кислоты моногидрат, L-глутамин, глицин, L-гистидина гидрохлорида моногидрат, D,L-изолейцин, L-гидроксипролин, D,L-лейцин, L-лизина гидрохлорид, D,L-метионин, D,L-фенилаланин, L-пролин, D,L-серин, D,L-треонин, D,L-триптофан, L-тирозин динатрия, D,L-валин)"
"алюминия гидроксид — 0,25 мг. Компоненты буферного раствора: натрия хлорид; натрия гидрофосфат; натрия дигидрофосфата дигидрат; 2 М раствор натрия гидроксида до рН 6,95–7,05; вода для инъекций. Данный препарат содержит менее 1 ммоль (23 мг) натрия на дозу"
L1 протеин вируса папилломы человека типа 18 (ВПЧ-18L1) — 20 мкг. Адъювантная система AS04
3-О-дезацил-4’-монофосфориллипид А — 50 мкг. Перечень
"Вода для инъекций — q.s. до 0,5 мл"
тип 18 — 20 мкг. Перечень
Вода для инъекций. Консервантов и антибиотиков не содержит
Вода для инъекций. Компонент II
"вода для инъекций — до 0,5 мл. Консервантов и антибиотиков не содержит"
Антиген вируса гриппа типа А (H₁N₁)* с содержанием гемагглютинина — 5 мкг Антиген вируса гриппа типа А (H₃N₂)* с содержанием гемагглютинина — 5 мкг Антиген вируса гриппа типа В* с содержанием гемагглютинина — 5 мкг Полиоксидоний® (Азоксимера бромид) — 500 мкг * Штаммы антигенов вируса гриппа в соответствии с рекомендациями Всемирной организации здравоохранения (ВОЗ) на текущий эпидемический сезон для Северного полушария. Вакцинные штаммы выращены на куриных эмбрионах. Перечень
"вода для инъекций — до 0,5 мл. Данный препарат содержит менее 1 ммоль (23 мг) натрия на 1 дозу"
то есть по сути не содержит натрия. Данный препарат содержит калий менее 1 ммоль (39 мг) на 1 дозу
"сополимер 2-метил-5-винилпиридина и N-винилпирролидона (торговое наименование — СОВИДОН) — 500 мкг. СОВИГРИПП Вакцина гриппозная инактивированная субъединичная может содержать следы яиц (белки куриного яйца, в том числе овальбумин не более 0,1 мкг/мл). Перечень"
"Фосфатно-солевой буферный раствор (натрия хлорид, динатрия гидрофосфат додекагидрат, калия дигидрофосфат, тиомерсал, вода для инъекций). Вакцина без консерванта"
"В/ — (15±2,0) мкг ГА. Перечень"
В/* — 15 мкг гемагглютинина. * - Указываются актуальные штаммы
"воду для инъекций — до 0,5 мл. Не содержит адъювантов и консервантов. Производственные примеси (в следовых количествах): формальдегид"
"Антиген вируса гриппа типа В (линия Victoria) — (15±2,0) мкг ГА. Перечень"
"фосфатно-солевой буферный раствор (натрия хлорид, динатрия гидрофосфат дигидрат, натрия дигидрофосфат дигидрат, вода для инъекций). Ультрикс® Квадри содержит менее 1 ммоль (23 мг) натрия на дозу"
не содержит натрия. Ультрикс® Квадри может содержать следовые количества яичного белка — овальбумина (не более 1 мкг на дозу)
субстанция-лиофилизат (Азоксимера бромид) — 500 мкг. * Штаммы антигенов вируса гриппа в соответствии с рекомендациями Всемирной организации здравоохранения (ВОЗ) на текущий эпидемический сезон для Северного полушария. Вакцинные штаммы выращены на куриных эмбрионах. Перечень
Фосфатно-солевой буферный раствор. В составе фосфатно-солевого буферного раствора: калия хлорид
желатина раствор 10%. ¹ Состав водного раствора ЛС-18: сахароза
"вирус паротита — не менее 20000 (4,3 lg) ТЦД₅₀. Примечание. Содержит остаточную (технологическую) примесь гентамицина сульфат — не более 20 мкг. Перечень"
желатина раствор 10 %. ¹ Состав водного раствора ЛС-18: сахароза
"штамм Ленинград-3 (Л-3) (живой, аттенуированный) — не менее 20000 (4,3 lg) ТЦД₅₀². ¹ культивированный на первичной культуре клеток эмбрионов перепелов; ² ТЦД₅₀ — 50-процентная тканевая цитопатическая доза; ³ культивированный на диплоидных клетках человека MRC-5. Перечень"
желатина раствор 10 %. Состав водного раствора ЛС-18: сахароза
вода для инъекций. Растворитель
"натрия L-глутамата моногидрат 20 мкг. Примечание: препарат содержит следовые количества альбумина человека рекомбинантного (не более 0,3 мг) и бычьего сывороточного альбумина (не более 50 нг). Примечание: среда 199 с солями Хенкса представляет собой все порошкообразные Среды 199"
Среду 199 10Х модифицированную без глутамина и дополнительные компоненты витамин К и L-глутамин. Стерильный растворитель
"вода для инъекций: 0,7 мл. Примечание: первичная упаковка содержит 0,7 мл растворителя для растворения лиофилизата до необходимого объема (0,7 мл). Избыток 0,2 мл необходим для компенсации потерь и обеспечения введения 1 дозы вакцины в объеме 0,5 мл"
очищенный капсульный специфический полисахарид штамма Neisseria meningitidis серогруппы А. 1 ампула содержит 250 мкг полисахарида. Перечень
"лактозы моногидрат. Растворитель: натрия хлорид растворитель для приготовления лекарственных форм для инъекций 0,9%"
очищенный капсульный специфический полисахарид штамма N. meningitidis серогруппы А
очищенный капсульный специфический полисахарид штамма N. meningitidis серогруппы С. 1 ампула содержит по 250 мкг каждого из полисахаридов. Перечень
"лактозы моногидрат. Растворитель: натрия хлорид растворитель для приготовления лекарственных форм для инъекций 0,9%"
Менингококковый полисахарид серогруппы W-135¹ — 4 мкг. ¹ Конъюгированный с белком-носителем — дифтерийным анатоксином — ∼48 мкг. Перечень
желатина раствор 10%. Примечание. ¹ Состав водного раствора ЛС-18: сахароза
"пневмококковый полисахарид серотипа 23F — 2,2 мкг. ¹ Конъюгированы с белком-носителем CRM₁₉₇ и адсорбированы на фосфате алюминия. 1 доза (0,5 мл) содержит приблизительно 32 мкг белка-носителя CRM₁₉₇ и 0,125 мг алюминия (в качестве адъюванта). Перечень"
Полисахарид серотипа 23F — 1 мкг/PD. Белки-носители (общее количество)
"Вода для инъекций — до 0,5 мл. * - Состав препарата основан на содержании полисахаридов"
"Streptococcus pneumoniae полисахариды (по датской номенклатуре серотипы 1, 2, 3, 4, 5, 6B, 7F, 8, 9N, 9V, 10А, 11А, 12F, 14, 15В, 17F, 18С, 19А, 19F, 20, 22F, 23F, 33F) по 25 мкг каждого серотипа. Перечень"
Желатин — 10 мг. * - В виде раствора для инфузий 10% или 20%. Препарат не содержит консервантов и антибиотиков. Одна доза восстановленного препарата составляет 1 мл. Вакцина выпускается в комплекте с растворителем — вода для инъекций
"Ротавирус типа PIA[8] — не менее 2,3х10⁶ ИЕ*. * ИЕ – инфекционная единица"
ротавирусный растворитель и среда LPKM-3. Суммарный объем культуральной среды LPKM-3 из вирусных белков и ротавирусного растворителя составляет 15% от общего объема вакцины
желатина раствор 10%. Примечание. ¹ Состав водного раствора ЛС-18: сахароза
"Содержит формальдегид — не более 100 мкг. ¹ Адсорбированный на алюминия гидроксиде (в пересчете на Al³⁺) — не более 0,55 мг. Полный перечень вспомогательных веществ приведен в разделе 6.1. 6.1. Перечень вспомогательных веществ Препарат с консервантом"
Консервант — тиомерсал. Препарат без консерванта
"штамм «205» — от 0,6 до 3,0 мкг. Вакцина содержит"
"алюминия гидроксид — 0,30-0,50 мг. Перечень"
"штамм «205». 1 доза (0,25 мл) содержит от 0,3 до 1,5 мкг. Перечень"
Соли буферной системы: -Натрия хлорид; -Трисгидроксиметиламинометан. Растворитель
Алюминия гидроксида гель. Алюминия гидроксид используется в качестве адъюванта (сорбента)
аминокислоты (включая фенилаланин). Растворитель
"вирус желтой лихорадки штамм «17Д» — не менее 1600 БОЕ (3,2 log₁₀ БОЕ) или 3,0 log₁₀ ME вируса. Вспомогательные вещества (расчетное количество)"
"L-аланин — 0,7 мг. Вакцина не содержит консервантов и антибиотиков. Вакцина выпускается в комплекте с растворителем — вода для инъекций. Одна доза восстановленного препарата составляет 0,5 мл"
"живая культура вакцинного штамма Francisella tularensis 15 НИИЭГ: для накожного скарификационного нанесения — (2,0±0,5)x10⁸ живых микробных клеток в 0,1 мл восстановленного препарата; для внутрикожного введения — (1,0±0,1)х10⁷ живых микробных клеток в 0,1 мл восстановленного препарата. Перечень вспомогательных веществ. Лиофилизат"
"или (2,4-3,6)x10⁸ живых м.к. в 0,1 мл для внутрикожного введения"
"или (2,4-3,6)x10⁹ живых м.к. в 0,15 мл для накожного скарификационного нанесения"
"или (2,0-8,0)x10⁹ живых м.к. в 0,15 мл для ингаляционного введения; вспомогательные вещества (стабилизаторы): сахароза — (0,00143±0,00097) г"
"живая культура вакцинного штамма Brucella abortus 19 BA для накожного скарификационного нанесения — от 4х10⁹ до 1,6х10¹⁰ живых микробных клеток (м.к.) в 0,1 мл восстановленного пррепарата; для подкожного введения — от 3,4х10⁸ до 4,6х10⁸ живых м.к. в 0,5 мл восстановленного препарата"
"споры Bacillus anthracis СТИ-1 — от 400 до 600 млн спор в 0,05 мл для накожного скарификационного нанесения или от 40 до 60 млн спор в 0,5 мл для подкожного введения. Вспомогательные вещества (для накожного скарификационного нанесения)"
"вода для инъекций — до 0,05 мл. Вспомогательные вещества (для подкожного введения)"
"Сахароза — 20,0-100,0 мг. Растворитель"
"Вода для инъекций — 1,0 мл. Примечание: ¹ - Вакцина не содержит консервантов"
молоко питьевое обезжиренное стерильное — 49%. Состав растворителя на 1 мл: натрия хлорид — 9 мг
смесь холерогена-анатоксина и О-антигена штаммов V. cholerae O1
"Сахар-песок — от 125,0 до 170,0 мг; крахмал — (80,0±5,0) мг; тальк — (10,0±5,0) мг; кальций стеарат — (10,0±5,0) мг. Оболочка таблетки: целлацефат (ацетилфталилцеллюлоза) — (8,55±0,05) мг"
"Буферный раствор (фосфатный) (динатрия фосфат дигидрат, натрия дигидрофосфата дигидрат, натрия хлорид, вода для инъекций) — до 0,5 мл. * - Получен путем репродукции в перевиваемой культуре клеток линии Vero. ** - Является величиной расчетной. Не содержит антибиотиков и консервантов"
Среда МЕМ. Растворитель
"сахароза — от 20 до 30 мг. Растворитель: вода для инъекции — 0,5 мл"
"алюминия гидроксид — 0,5 мг. Компоненты буферного раствора: натрия хлорид; натрия гидрофосфат; натрия дигидрофосфата дигидрат; 2 М раствор натрия гидроксида до рН 6,95–7,05; вода для инъекций. Данный препарат содержит менее 1 ммоль (23 мг) натрия на дозу"
Олигосахарид N. meningitidis серогруппы C
— 5 мкг; конъюгированный с белком Corynebacterium diphtheriae CRM₁₉₇ — 7.1-12.5 мкг. Олигосахарид N. meningitidis серогруппы W₁₃₅
— 5 мкг; конъюгированный с белком Corynebacterium diphtheriae CRM₁₉₇ — 3.3-8.3 мкг. Олигосахарид N. meningitidis серогруппы Y
"Натрия хлорид — 4,5 мг. Фосфатный буферный раствор (10 ммоль)"
"содержащий: натрия дигидрофосфата моногидрат — 2,5 ммоль (0,345 мг/мл); натрия гидрофосфата дигидрат — 7,5 ммоль (1,335 мг/мл). Вода для инъекций — до 0,5 мл. Примечание: ¹ - для компенсации потерь в процессе восстановления лиофилизата раствором и обеспечения содержания заявленных количеств действующих и вспомогательных веществ в инъецируемой дозе (0,5 мл)"
в процессе фасовки во флаконы закладывается 20% избыток компонентов лиофилизата и раствора. Вакцина Менвео не содержит адъювантов и консервантов
"Антиген вируса гриппа типа А (H₁N₁)* с содержанием гемагглютинина — 2,5 мкг Антиген вируса гриппа типа А (H₃N₂)* с содержанием гемагглютинина — 2,5 мкг Антиген вируса гриппа типа В* с содержанием гемагглютинина — 2,5 мкг Полиоксидоний® (Азоксимера бромид) — 250 мкг * Штаммы антигенов вируса гриппа в соответствии с рекомендациями Всемирной организации здравоохранения (ВОЗ) на текущий эпидемический сезон для Северного полушария. Вакцинные штаммы выращены на куриных эмбрионах. Перечень"
"вода для инъекций — до 0,25 мл. Данный препарат содержит менее 0,5 ммоль (11,5 мг) натрия на 1 дозу"
"то есть по сути не содержит натрия. Данный препарат содержит калий менее 0,5 ммоль (19,5 мг) на 1 дозу"
Фосфатно-солевой буферный раствор. Вспомогательные вещества препарата без консерванта
"Фосфатно-солевой буферный раствор. Состав фосфатно-солевого буферного раствора на дозу лекарственного средства (0,5 мл): натрия хлорид"
воду для инъекций. * - Указываются актуальные штаммы
рекомендованные ВОЗ и решением ЕС для Северного полушария на текущий эпидемический сезон. ** - В поле выносится указание текущего эпидемического сезона гриппа
"Вода для инъекций — до 0,5 мл. Вакцина не содержит консервантов"
Калия хлорид. Растворитель
"Вода для инъекций. Вакцина может содержать примеси технологического процесса (компоненты культуры клеток после разрушения ультразвуком и фильтрации, аминокислоты, антибиотик неомицин в неопределяемых количествах и бычий сывороточный альбумин (не более 1 мкг/мл))"
Аминокислоты — 9 мг. Растворитель
"Вода для инъекций — 0,5 мл. Примечание: 1. Вакцина содержит следовые количества неомицина сульфата. 2. Номинальный титр вируса соответствует минимальному титру"
гарантируемому производителем на дату окончания срокка годности. Содержание вируса в одной прививочной дозе на момент выпуска препарата может отличаться и превышать минимальный титр
указанный в составе. 3. ТЦД₅₀ — доза
Менингококковый полисахарид серогруппы Y¹ — 10 мкг. ¹ - Конъюгированный с белком-носителем — столбнячным анатоксином ~ 55 мкг. Перечень
"Буферный раствор³ (динатрия фосфат дигидрат, натрия дигидрофосфата дигидрат, натрия хлорид, вода для инъекций) — до 0,5 мл. Примечание: 1 - Культивированные на клетках Vero. 2 - Среда 199 представляет собой сложную смесь аминокислот"
"адениловая кислота. 3 - Состав на 0,5 мл буферного раствора"
"Трометамол — 0,6 мг. Растворитель (натрия хлорида раствор 0,4%)"
"Лактоза — не более 12,6 мг*. Растворитель (0,9% раствор натрия хлорида для инъекций)"
"Вода для инъекций — до 0,5 мл. Примечание. * - Для компенсации потерь в процессе восстановления вакцины и обеспечения содержания действующего вещества 10 мкг/0,5 мл в инъецируемой дозе"
"в процессе фасовки вакцины во флаконы закладывается 25% избыток (по массе). Итого: капсульный полисахарид Наеmophilus influenzae тип b (в составе конъюгата) — 12,50 мкг/флакон; лактоза — 15,75 мкг/флакон. Хиберикс® отвечает требованиям Всемирной организации здравоохранения (ВОЗ)"
Рекомбинантный поверхностный антиген вируса гепатита В (HBsAg) — 10 мкг. Вспомогательные вещества*: алюминия гидроксид в виде 2% водного раствора — 1500 мкг
"вода для инъекций до 1 мл. * - 10 М раствор натрия гидроксида или 6 М раствор хлористоводородной кислоты — при необходимости для достижения рН 7,50±0,05"
калия гидрофосфат. Суспензия 3-О-дезацилированный монофосфорил-липид А (МФЛ)
Формальдегид — не более 200 мкг. Удельная активность столбнячного анатоксина не менее 1000 ЕС/мг белкового азота
"HBsAg¹ — 5 мкг. ¹ — Адсорбированный на алюминия гидроксиде (в пересчете на Al³⁺) — не более 0,55 мг. Вакцина может содержать остаточные производственные примеси: формальдегид (не более 50 мкг)"
"Консервант – тиомерсал. ¹ — Адсорбированный на алюминия гидроксиде (в пересчете на Al³⁺) — не более 0,55 мг. Препарат без консерванта"
растворимый антиген из риккетсий Провачека¹ вирулентного штамма Брейнль — не менее 16 антигенных единиц. ¹ — Получены с использованием клеток куриных эмбрионов. Перечень
Инактивированный антиген вируса осповакцины — 50 мкг. Перечень
"Желатин — 5 мг Вакцина выпускается в комплекте с растворителем — вода для инъекций. Одна доза восстановленного препарата составляет 0,5 мл. Вакцина не содержит консервантов и антибиотиков"
Вода для инъекций. Компонент Б
фенол — 2-4 мг. Вакцинные штаммы Pseudomonas aeruginosa культивированы на искусственной питательной среде Дэвиса
"полисорбат-80 — 0,5 мг. Растворитель: 0,9% раствор натрия хлорида 50 мл"
Стабилизатор М-2³. Не содержит консервантов и антибиотиков. Примечание. 1. Антигенный состав штамма меняется в соответствии с рекомендациями ВОЗ. 2. Получен из вируссодержащей аллантоисной жидкости куриных эмбрионов. 3. Состав стабилизатора М-2: сахароза — 15 мг
"гемагглютинин вируса гриппа типа А(H₁N₁v)¹ — (15,0±2,2) мкг. Антигенный состав штамма меняется в соответствии с рекомендациями ВОЗ. Вспомогательные вещества"
"натрий и калий. ¹ Адсорбированный на алюминия гидроксиде — (0,475±0,075) мг. Препарат получен с использованием клеток куриных эмбрионов и может содержать следы яиц (белки куриного яйца, в том числе овальбумин, не более 0,1 мкг/мл). Перечень"
реассортантный вирус гриппа типа В* — не менее 10⁶·⁴ ЭИД₅₀. * получен из вируссодержащей аллантоисной жидкости куриных эмбрионов. Перечень
полученный из вируссодержащей аллантоисной жидкости куриных эмбрионов не менее 10⁷·⁰ ЭИД₅₀/доза. Штаммовый состав меняется в соответствии с рекомендациями ВОЗ. Перечень
"адсорбированный на алюминия гидроксиде — (0,475±0,075) мг. Перечень"
"Анатоксин столбнячный¹ — 2,5 единиц связывания (ЕС). Вспомогательные вещества"
"наличие которых надо учитывать в составе лекарственного препарата: тиомерсал. Содержит формальдегид — не более 100 мкг. ¹ Адсорбированный на алюминия гидроксиде (в пересчете на алюминий Al³⁺) — не более 1,2 мг"
"50 мг микробных клеток БЦЖ (не менее 4х10⁸ и не более 7,5х10⁸ жизнеспособных клеток БЦЖ). Перечень"
"конъюгированный со столбнячным анатоксином — 22-36 мкг. ¹ — адсорбирована на алюминия гидроксида гидрате (0,6 мг в пересчете на алюминий); ² — в качестве среднего значения"
определенное соответствующим иммунохимическим методом; ⁷ — получен с использованием дрожжевых клеток Hansenula polymorpha по технологии рекомбинантной ДНК. В вакцине могут присутствовать в следовых количествах глутаральдегид
которые используются в процессе производства. Вакцина не содержит консервантов. Вспомогательные вещества
наличие которых надо учитывать в составе лекарственного препарата: фенилаланин — 85 мкг. Полный перечень вспомогательных веществ приведен в разделе 6.1. 6.1. Перечень вспомогательных веществ
Трометамол. Растворитель
"Сахароза — 20,0-100,0 мг. Растворитель"
"Вода для инъекций — 1,0 мл. Примечание: ¹ - Вакцина не содержит консервантов"
"Натрия хлорида 0,9% раствор. Вакцина может содержать остаточную производственную примесь"
Сахароза. Растворитель
